timestamp,mac-address,location-id
10/7/2017 14:00,9ebf2ca29ccf68cb7b3a27358f725fbb09696cf3,1010400001
10/7/2017 14:00,7cd7137094227c1159d5e03274a802c7f18c7236,1010200010
10/7/2017 14:00,16e76f319d7a2d99ba8f2a3e382babc9e685fad2,1010400001
10/7/2017 14:00,6657e66d227617a08c0a9752e9ea399bd7a814a3,1010400072
10/7/2017 14:00,d4188c29c9dce9975df9e305619460fbeb3016e2,1010400048
10/7/2017 14:00,cc265b809994b845b95ea7bf9f9890ebeaacdc83,1010400001
10/7/2017 14:00,57f6694139e2fd8fff9012ea4fd2ebb1b5d32dc1,1010500016
10/7/2017 14:00,bde904b6dd59a70e00e2906ad379b82f6cb754a5,1010500002
10/7/2017 14:00,d3ce40e1c62625adba97de86101753c48e4f1012,1010110023
10/7/2017 14:00,716248a6da25729dff0083ac33e79e296e6134e9,1010500059
10/7/2017 14:00,fd7f8fad3119d12f99d2199ad246cbede6e8e524,1010200003
10/7/2017 14:00,5a651d325e7d1b488feea5be363e2566f3fe8886,1010400068
10/7/2017 14:00,7fe0509883a75fb1d6f148733fe65658a1e03b55,1010110066
10/7/2017 14:00,f4a8dfa067f8a1e4036044ceb1ae790d88ecd311,1010110046
10/7/2017 14:00,18a483d6675b2909c19e80dee28e214865aa8ab1,1010100033
10/7/2017 14:00,36b1acbb521aae442d129f595b6da0da9b805364,1010400015
10/7/2017 14:00,89e06d395c279cc31068cbd914056ea1381efd7e,1010500016
10/7/2017 14:00,783b818f80304bb560ef439dcbd8ce9fdc181e0d,1010500037
10/7/2017 14:00,7ad328e1c6ecb92bd5d32326a05e7883883cb0b2,1010400001
10/7/2017 14:00,be81766c3366ae754e31f91bddf1ba274b619847,1010100027
10/7/2017 14:00,aebc18a8fa7b6c16ec7111cb7d399a588ed56116,1010110010
10/7/2017 14:00,e10c64988dc831337ae837ab04d425f337e2c524,1010400001
10/7/2017 14:00,0b1d2d3ac25d28c5c348bc9077e47fdad07cee4e,1010200019
10/7/2017 14:00,b105d3138da3e2117f49bf382289549df5571e4b,1010400050
10/7/2017 14:00,90bbcb265591244801649ea0626c4a814279bc80,1010100055
10/7/2017 14:00,8acdff048338706eb97628c25b9c0a21c52ece91,1010110006
10/7/2017 14:00,0528c8b9568b6f06c72c5c7eec624adb5d99e444,1010200018
10/7/2017 14:00,a0a3d3301bebde5bbd138dc95a527c344a4cd83d,1010500046
10/7/2017 14:00,1dbce2c7d38fafee56d5928db6d7df65f8ce7f58,1010200019
10/7/2017 14:00,351d4a26cbde01f5320b2eae58d3dbef9955b054,1010110058
10/7/2017 14:00,de7d4cb26b1bdd5d5c8391f38e8d29a915d2bfec,1010500002
10/7/2017 14:00,be30866366a456aa18d20eb0b6c87b82698ff82b,1010110032
10/7/2017 14:00,19efdc4504b3a34076db7b0ccf05df0464d0f4a1,1010200132
10/7/2017 14:00,7ec0e53bed0c4bfe85a6cb6c2ea49976b23a516e,1010500021
10/7/2017 14:00,0d99173d453e5445c7e5439ebc21605bbdfc2f83,1010200021
10/7/2017 14:00,59bfa35400ec3d20af29d9710f648c385a7ebb3d,1010500023
10/7/2017 14:00,9ee005287ea610b5ff72ea43f60c9a4f37eda5ed,1010110020
10/7/2017 14:00,9133fa8c15e0891a35e09059bad94ba543a01999,1010400075
10/7/2017 14:00,b3eac0576b4dbc4aeb8cc7933c2ce436f1469a0b,1010100044
10/7/2017 14:00,0cbf5e4c2d977c14b1e57af0601b0503a8a4859a,1010500016
10/7/2017 14:00,e93b49c0da31b5f9886c2ec97a46af95f6aec123,1010110046
10/7/2017 14:00,b8d2ae41a14c837fa5b14ad1afdab1134001d048,1010500051
10/7/2017 14:00,4d7ac69bb8a2b7590acaa3bdc5f01068fdb15b99,1010400003
10/7/2017 14:00,211e74ed6448a91f792c9a44db9d7bb108f867f8,1010400050
10/7/2017 14:00,cc265b809994b845b95ea7bf9f9890ebeaacdc83,1010400001
10/7/2017 14:00,57f6694139e2fd8fff9012ea4fd2ebb1b5d32dc1,1010500016
10/7/2017 14:00,bde904b6dd59a70e00e2906ad379b82f6cb754a5,1010500002
10/7/2017 14:00,d3ce40e1c62625adba97de86101753c48e4f1012,1010110032
10/7/2017 14:00,716248a6da25729dff0083ac33e79e296e6134e9,1010500044
10/7/2017 14:00,fd7f8fad3119d12f99d2199ad246cbede6e8e524,1010200018
10/7/2017 14:00,5a651d325e7d1b488feea5be363e2566f3fe8886,1010400068
10/7/2017 14:00,7fe0509883a75fb1d6f148733fe65658a1e03b55,1010110066
10/7/2017 14:00,f2efa56c7e109b7b641edf86c17e57b0f980946e,1010100058
10/7/2017 14:00,f849f8e5f23cd0bb8985387600b8915e2dfab20e,1010400003
10/7/2017 14:00,f4a8dfa067f8a1e4036044ceb1ae790d88ecd311,1010110048
10/7/2017 14:00,18a483d6675b2909c19e80dee28e214865aa8ab1,1010100033
10/7/2017 14:00,36b1acbb521aae442d129f595b6da0da9b805364,1010400015
10/7/2017 14:00,89e06d395c279cc31068cbd914056ea1381efd7e,1010500016
10/7/2017 14:00,783b818f80304bb560ef439dcbd8ce9fdc181e0d,1010500037
10/7/2017 14:00,7ad328e1c6ecb92bd5d32326a05e7883883cb0b2,1010400001
10/7/2017 14:00,be81766c3366ae754e31f91bddf1ba274b619847,1010100027
10/7/2017 14:00,aebc18a8fa7b6c16ec7111cb7d399a588ed56116,1010110010
10/7/2017 14:00,e10c64988dc831337ae837ab04d425f337e2c524,1010400001
10/7/2017 14:00,0b1d2d3ac25d28c5c348bc9077e47fdad07cee4e,1010200019
10/7/2017 14:00,b105d3138da3e2117f49bf382289549df5571e4b,1010400050
10/7/2017 14:00,90bbcb265591244801649ea0626c4a814279bc80,1010100028
10/7/2017 14:00,8acdff048338706eb97628c25b9c0a21c52ece91,1010110003
10/7/2017 14:00,be07fb004839385f2c5a87e1a7250bc748e622d6,1010400032
10/7/2017 14:00,0528c8b9568b6f06c72c5c7eec624adb5d99e444,1010200018
10/7/2017 14:00,a0a3d3301bebde5bbd138dc95a527c344a4cd83d,1010500046
10/7/2017 14:00,1dbce2c7d38fafee56d5928db6d7df65f8ce7f58,1010200019
10/7/2017 14:00,351d4a26cbde01f5320b2eae58d3dbef9955b054,1010110058
10/7/2017 14:00,de7d4cb26b1bdd5d5c8391f38e8d29a915d2bfec,1010500002
10/7/2017 14:00,be30866366a456aa18d20eb0b6c87b82698ff82b,1010110032
10/7/2017 14:00,19efdc4504b3a34076db7b0ccf05df0464d0f4a1,1010200132
10/7/2017 14:00,7ec0e53bed0c4bfe85a6cb6c2ea49976b23a516e,1010500021
10/7/2017 14:00,0d99173d453e5445c7e5439ebc21605bbdfc2f83,1010200021
10/7/2017 14:00,59bfa35400ec3d20af29d9710f648c385a7ebb3d,1010500023
10/7/2017 14:00,9ee005287ea610b5ff72ea43f60c9a4f37eda5ed,1010110020
10/7/2017 14:00,9133fa8c15e0891a35e09059bad94ba543a01999,1010400070
10/7/2017 14:00,c710fd98b053c5b53ef86a9abcff06bd2a26104c,1010110027
10/7/2017 14:00,0cbf5e4c2d977c14b1e57af0601b0503a8a4859a,1010500016
10/7/2017 14:00,e93b49c0da31b5f9886c2ec97a46af95f6aec123,1010110071
10/7/2017 14:00,b8d2ae41a14c837fa5b14ad1afdab1134001d048,1010500051
10/7/2017 14:00,e042375a80955bb50196532f35a4bd5cfb309b9e,1010100037
10/7/2017 14:00,fd5982d526ee5e3630996b1aa6adf8e3ada34e63,1010110018
10/7/2017 14:00,865075e16ecdafb761e3cb2d074c459c3c52360d,1010300007
10/7/2017 14:00,13d4bdc849fb92732d79b71c0d36f50a68ce4002,1010200012
10/7/2017 14:00,4b5a30bcac58883b89e942a16ff16dd4c5ef0df0,1010400056
10/7/2017 14:00,e4e8bc23f9d11ed0790d833182cc6fb216c36942,1010400003
10/7/2017 14:00,e88a2ee200152f2addfd8c04dfc015c7772a51c3,1010500021
10/7/2017 14:00,a513afb9e8867907fb4bd3f9c6c1a583ad36191d,1010500016
10/7/2017 14:00,99ade3f8de20b703edc3800d05f81a2eb6fca5d1,1010500016
10/7/2017 14:00,57ff83fa55a09e8c0bdfbfc67c54e551ade5697a,1010400001
10/7/2017 14:00,805f11c5038b027b149a45b8736baef0e6d93bfd,1010400001
10/7/2017 14:00,c0d79ab9fc22cbcd2dc3f1f148d3f26fc5981cc0,1010400019
10/7/2017 14:00,133d04d194098ee730955a86cff66299cf6bdabb,1010400046
10/7/2017 14:00,ae2a9ec52e9edad445fc76946f6c96f49c616336,1010110062
10/7/2017 14:00,643331ed62e75204c82249f1b8b059a3433b810f,1010110017
10/7/2017 14:00,129e5a3115459157dedf1fa0f7b228b70ea8efa8,1010400067
10/7/2017 14:00,5430e8a481a0c7761733453259245da7879d9859,1010400070
10/7/2017 14:00,2d91fa1144f38a8c62824b62e645e78b882c8006,1010500008
10/7/2017 14:00,fced9742a353e9368812f79fd90d13db72478f80,1010110062
10/7/2017 14:00,4d21c510334bc9cc8e589977b6591e92246e26a4,1010400072
10/7/2017 14:00,be3256cfdc7a008273436bac371cb1253c7d9b06,1010400015
10/7/2017 14:00,29874b201d929488ccdee26cccb3ec80009a83b9,1010500004
10/7/2017 14:00,ef12771783bf53e2122b569e276ffb43ee29192b,1010200018
10/7/2017 14:00,df06306a14376761d22e8e7c8c9d676e44b58ca9,1010400064
10/7/2017 14:00,14051b24b065f7ff9d1e57e7db3c4df90d8a3856,1010110025
10/7/2017 14:00,be16825d37dcdc05cb4403310ae61fb625db93a9,1010100061
10/7/2017 14:00,456f41199b5670e70aec99d5be2af9f1b9e0580a,1010400013
10/7/2017 14:00,69c2870611ab452a06bd5d650681ff7014f2aba6,1010200003
10/7/2017 14:00,c9ec704949abb457e8302e778cbf39383b07cb34,1010500061
10/7/2017 14:00,c3dd5c6d7ae746422e4133be709ed1ed5b679100,1010500036
10/7/2017 14:00,6fda6a5bfd18bab340da6eda4bf6956e90792fec,1010110043
10/7/2017 14:00,92a7bec351c0d2d4c5f573505c57dc0febd97dd1,1010400017
10/7/2017 14:00,5dbb676825c8749ca82b65544675f7bd1732820c,1010100037
10/7/2017 14:00,f5cebbec0c715d49f20d4215b08fe6312a45dcca,1010400019
10/7/2017 14:00,51057cbe9061ea94f4d577400698eb10b30b9735,1010500016
10/7/2017 14:00,dda37b44526f0ff93ebe1f7957316f598205df51,1010100058
10/7/2017 14:00,8e5ef79b2eb37820d68140a71381982a16369d53,1010200046
10/7/2017 14:00,739afa00320c306eabdd78a20dc59ffb32af5010,1010500021
10/7/2017 14:00,afc4096ace32929067d6cb1e5c1fe10599a1e04c,1010500002
10/7/2017 14:00,ab4de0826d833ffd4b08b7960bf44ff188975c17,1010400001
10/7/2017 14:00,06e1f4985ab594cde27a7f6abe52a76159c5dd68,1010400015
10/7/2017 14:00,acfd15edffa7c29d2b0ca730937590568e79023a,1010200010
10/7/2017 14:00,f0fc8ab4268b105870ff7d78bb4466064c2250eb,1010500008
10/7/2017 14:00,d73ed01f096816ea0670084dad0e93f62508a72f,1010200018
10/7/2017 14:00,00b09ec7e1c6138522c471cc7cb7d39695e805fc,1010400001
10/7/2017 14:00,9af0695338dd7e5750200c6657cebca0533a9cea,1010400013
10/7/2017 14:00,6946a41c3e237bf97ec2ef3869dc920f575cc13c,1010200018
10/7/2017 14:00,c10a5fede4c586b144727ab7a3618d305bde14e7,1010500016
10/7/2017 14:00,3d4c653b0c1381f45c146207fd5e2c68a73a6f39,1010500041
10/7/2017 14:00,bc81720726f91edabebd37782e82584b18b5cdb3,1010500041
10/7/2017 14:00,2e6dcffe8e93359104fbd5044bb47507fdfdccf5,1010200019
10/7/2017 14:00,3e40f90371e970a512db01009feeeb0c69377196,1010200018
10/7/2017 14:00,0e7dcd84f26222ece7852f7736ff6a489373733e,1010400021
10/7/2017 14:00,5dd60151a39f675d5ef4017d92a1ebf6ba2661ee,1010110012
10/7/2017 14:00,eadc422e7d89f06472391db26b5bec1a5a00fd59,1010400003
10/7/2017 14:00,169748957f1f4c32678d3c00a38dd187642be318,1010400068
10/7/2017 14:00,de482883944ed6aa08c16a1080ecae5e1445962a,1010400027
10/7/2017 14:00,9ebf2ca29ccf68cb7b3a27358f725fbb09696cf3,1010400001
10/7/2017 14:00,7cd7137094227c1159d5e03274a802c7f18c7236,1010200019
10/7/2017 14:00,16e76f319d7a2d99ba8f2a3e382babc9e685fad2,1010400001
10/7/2017 14:00,6657e66d227617a08c0a9752e9ea399bd7a814a3,1010400072
10/7/2017 14:00,d4188c29c9dce9975df9e305619460fbeb3016e2,1010400048
10/7/2017 14:00,57f6694139e2fd8fff9012ea4fd2ebb1b5d32dc1,1010500016
10/7/2017 14:00,bde904b6dd59a70e00e2906ad379b82f6cb754a5,1010500002
10/7/2017 14:00,d3ce40e1c62625adba97de86101753c48e4f1012,1010110032
10/7/2017 14:00,afe1997948d91cdf5c8de2e63780206751b17204,1010200019
10/7/2017 14:00,716248a6da25729dff0083ac33e79e296e6134e9,1010500055
10/7/2017 14:00,5a651d325e7d1b488feea5be363e2566f3fe8886,1010400068
10/7/2017 14:00,d52bf32fb77cc741c836c2180e11598ac5dabed7,1010400070
10/7/2017 14:00,7fe0509883a75fb1d6f148733fe65658a1e03b55,1010110066
10/7/2017 14:00,f2efa56c7e109b7b641edf86c17e57b0f980946e,1010100058
10/7/2017 14:00,f849f8e5f23cd0bb8985387600b8915e2dfab20e,1010400003
10/7/2017 14:00,f4a8dfa067f8a1e4036044ceb1ae790d88ecd311,1010110048
10/7/2017 14:00,18a483d6675b2909c19e80dee28e214865aa8ab1,1010100033
10/7/2017 14:00,36b1acbb521aae442d129f595b6da0da9b805364,1010400015
10/7/2017 14:00,89e06d395c279cc31068cbd914056ea1381efd7e,1010500008
10/7/2017 14:00,783b818f80304bb560ef439dcbd8ce9fdc181e0d,1010500037
10/7/2017 14:00,7ad328e1c6ecb92bd5d32326a05e7883883cb0b2,1010400001
10/7/2017 14:00,9b694a84e7ed5b564cc02b32e987e72174380304,1010400064
10/7/2017 14:00,be81766c3366ae754e31f91bddf1ba274b619847,1010100027
10/7/2017 14:00,e10c64988dc831337ae837ab04d425f337e2c524,1010400001
